Taxa	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10
899	-9.7177925	-17.355232	13.013969	-7.3535995	-2.427416	-7.8177977	-0.13761303	-6.215695	9.025579	0.28643656
900	-3.8270338	-16.04976	19.183878	1.309765	2.4792047	-9.028987	4.9117594	-1.8770373	-2.5933228	4.9503593
901	-11.626498	-16.657629	3.0401921	-4.79446	-0.7610467	-7.6823397	-11.126066	11.957321	0.08019581	-23.878609
902	-4.500146	-10.840243	-3.0100737	2.407648	3.8071613	-4.961903	2.1975224	0.18912207	2.9138515	-7.682408
903	-17.280565	-12.829378	-17.616573	-1.1976268	-7.083279	-1.9106174	-5.640091	4.1307697	2.3761628	2.0952837
904	-9.108361	-9.711572	-5.910373	4.0397105	6.7896285	8.432753	0.931317	-3.7706923	1.7834475	7.5220585
905	10.539212	-6.9755306	-1.2757202	8.284362	8.126163	13.963304	-20.3814	45.702164	7.5673904	26.310259
906	4.131633	-8.774244	4.946897	5.2091117	7.6508145	8.673137	-0.57279056	14.581498	-0.6809012	-15.755312
907	48.400646	3.2589273	-18.96486	-38.639584	11.813147	-1.5368303	-4.9276376	-2.3684435	-0.7824542	1.4094447
908	-4.4098353	-5.3918953	-5.5988164	0.7783249	10.754396	9.590889	12.57578	-12.376388	7.8193827	8.4685335
909	3.327363	-8.1081915	4.0101633	5.4306173	9.554113	4.5829196	6.8672185	-0.985268	-2.9475534	-0.794895
910	-7.006797	-7.632754	-5.3308997	5.757146	9.78723	8.309085	14.021686	-8.477602	-0.35644475	16.263231
911	-1.2502975	-10.405508	-2.892969	1.6750585	10.359868	7.752564	9.281359	-13.19386	4.3864055	7.2148066
912	-2.1530755	-8.122313	-6.2794304	5.962927	7.014332	5.557931	2.5819066	-5.4070787	11.932155	-8.172943
913	1.459955	-1.1172369	5.4098225	2.1199841	-8.316511	15.266045	-0.45075166	8.027049	9.175377	-8.512049
914	1.5987706	-6.4727154	21.627562	-7.042094	-17.350992	12.88982	-9.132162	-16.105791	9.314797	-3.772946
915	10.767627	8.041073	-8.275627	12.665343	-30.553074	1.3441423	9.173162	-1.0811627	7.1181245	7.584605
916	-17.291752	13.602866	3.09152	-13.484208	-12.6575365	6.4578085	11.957422	4.1397276	13.021706	9.961161
917	9.354658	-0.11939659	13.857491	3.1028993	-4.933941	17.882988	-10.41172	1.3034205	2.8259568	-4.8447514
918	-2.187404	-6.0747995	4.706614	3.8051105	10.750817	4.94524	-2.1897905	3.531954	4.5350237	14.68636
919	4.331153	-4.5299497	-5.233863	7.2386394	7.364785	13.66445	-3.1765702	-4.2863264	7.6385884	-8.926763
920	-16.80263	8.140379	-0.4113449	-2.6312637	-0.4561917	-6.2425504	3.4724383	-1.4005165	12.771709	2.6740823
921	-1.7584753	-7.0563235	-8.7169485	7.652814	12.510984	5.701332	2.935159	-4.278564	12.69547	-7.735213
922	-10.299716	-11.429768	-3.1846008	-3.5599134	4.301281	-0.9031968	-3.1918466	-1.7062114	1.9012662	3.134277
923	-13.804546	-10.5042095	-7.531559	0.23001009	-6.324019	-0.8459168	1.7761595	-1.0785224	4.1439247	-3.861427
924	8.547985	-0.80059224	-3.722211	-0.972183	1.6225564	-1.5028366	-3.2156549	6.684176	-10.359979	-0.95358264
925	8.999794	-7.4892836	2.3340216	-2.7441723	9.277546	8.813888	5.8853946	0.16323824	1.7766368	-0.71719867
926	5.482175	-8.444116	0.22316244	6.898395	4.6106477	12.2851515	-13.989902	20.398224	0.8086575	2.570772
927	6.4288187	-3.5613906	-4.2749286	4.5008636	-0.3686694	5.115593	4.3767667	-4.162535	1.247773	-2.9200897
928	25.44932	10.092463	0.9116597	7.6978073	-7.3612485	6.122463	1.2721393	-0.08098327	-13.599865	5.4941297
929	-6.037892	-1.9568052	2.459438	5.501686	6.132476	0.53952485	-1.340748	-5.25496	-6.9180584	2.0364358
930	-7.009457	-21.132109	23.468176	-1.3823148	-2.4405272	-26.03868	-2.4974742	4.357011	0.5468671	-0.23432058
931	41.501743	5.1669183	-20.071112	3.9729133	-7.5463595	-12.053673	-1.7292255	1.5714314	6.7607393	3.1504734
932	14.244678	10.169454	6.7056813	13.531182	-17.914467	4.2599077	-2.6127772	-1.904462	-13.507772	5.617478
933	4.1626987	-8.1664715	1.0224642	4.0762253	6.1789484	8.874732	0.7724638	4.8061957	7.4498963	1.1072624
934	-16.973734	6.5631294	-0.97892797	-2.3527873	-0.58633417	-6.0460963	4.1715918	-0.6531601	10.690891	5.8571625
935	10.68004	1.7055837	-17.592216	-32.120243	-4.672914	5.392904	13.183722	7.6690598	-7.078562	-0.2653611
936	-26.855652	11.38835	1.3340571	-10.985221	-9.658799	-6.541244	7.8120008	10.100443	2.1810832	10.030392
937	8.135003	-0.9530322	7.3459454	2.4214008	2.159767	10.607157	-4.041215	23.383137	-15.6237955	14.76578
938	10.087111	8.001871	1.469873	18.021801	-8.561737	-4.1192536	6.4186163	-5.0461097	-18.555368	1.6752348
939	-3.3003347	-6.392271	20.59009	-1.0229744	-0.34250608	-14.16294	-2.1680825	-1.6884118	1.5255495	0.84149384
940	-8.366988	0.21980655	1.4890579	-14.9232	-18.230757	8.111597	10.522102	4.318932	0.9306165	1.5408053
941	5.938754	-10.3552685	5.3958406	8.362496	10.348432	6.830847	0.015547649	16.43937	2.922607	-19.17739
942	-9.737726	-7.3217144	-12.075533	-1.2769799	-1.8996176	0.16008477	-0.47478658	1.769357	9.777373	1.8808368
943	11.004474	-7.9223723	7.310139	6.956623	3.2919092	15.636524	-3.1573858	9.83382	-1.9191797	-14.973126
944	-22.62097	17.383238	-1.0191135	-9.343367	-6.4964848	-1.9612609	9.624058	8.275732	1.044757	8.213473
945	-9.00345	-9.484065	-1.4499776	2.5681016	10.840718	7.825899	13.453736	-15.012202	3.841263	0.70994663
946	-11.105019	10.319368	-2.9559073	5.2077694	6.756524	-0.8627318	-13.788593	-9.29464	4.6997657	5.024462
947	-0.8186973	-13.223928	6.0323772	-0.24581732	3.4996917	2.4108117	4.2764554	1.5019726	-1.8503158	-0.85838115
948	10.85536	-3.3227756	20.123625	-1.2552605	-10.154321	20.656515	-7.164945	-8.690289	9.619767	-4.51423
949	-0.3645816	-7.4924016	-2.8322701	-1.901548	0.08329582	6.2550616	11.62721	-5.6253576	-6.1285787	8.07828
950	-20.884268	19.458479	-1.4986911	-1.5108049	8.680767	3.9506109	-1.02271	1.5313666	6.4135647	-0.8541121
952	17.503647	2.2022274	-12.140452	24.775423	-10.249128	-10.344916	11.751544	1.5623511	2.2970812	0.5249315
953	-7.635464	-5.5553417	-10.729886	2.7293732	2.2030625	-5.2267394	-13.978113	-8.926472	-3.3338995	-1.9673852
954	22.055336	3.3576763	-7.585764	22.44431	-10.372172	-4.4283166	-0.06610764	21.117142	7.985917	13.776066
956	8.859648	-10.857546	-1.9997501	10.457709	8.3884115	15.803569	6.2064047	10.097933	-1.7446046	-6.923198
958	3.3005738	-11.044086	3.2098908	1.7836524	-3.7473624	-1.0376077	-7.543775	11.137896	1.2225367	-11.249298
959	24.893358	-2.2734885	-9.175493	-18.59066	2.9594605	0.7495904	-1.4030681	-4.0573983	-2.8404298	-2.5517392
960	8.454781	-5.473678	10.136397	2.9006612	-4.815097	-5.7380705	-11.21029	-10.193488	-7.82812	13.321788
962	-7.2074995	16.108194	11.630316	5.6415834	17.472914	2.1574574	1.4452715	7.5217113	8.585446	-14.619804
964	-21.850086	-10.371308	-13.878669	-3.7612848	-5.4681606	-5.778506	-6.2614136	-2.619248	-1.4093744	2.931556
965	24.640203	-2.3276498	-5.160739	-9.222246	9.795824	9.56036	-13.7357235	26.570026	6.940647	14.407371
966	-12.057016	-7.54354	-15.548856	0.7953385	0.79907584	-7.250507	-10.152997	-6.473995	-8.569096	6.1952996
967	-24.902645	7.273033	-10.786338	-6.7053123	-2.649121	-0.7828678	1.5121002	3.0401492	11.8930435	11.006451
968	-10.217173	24.066687	7.7860765	-3.3786676	1.7604419	3.2783737	7.580681	3.1975517	7.0147767	1.4883744
969	-13.8420315	-6.481467	-5.1781874	-4.2659907	-5.431399	-4.249378	-1.6172669	-4.5531855	10.114657	-1.2147763
970	-3.7365513	27.041939	15.836938	0.079658	2.3263752	13.168478	-9.182716	-8.233378	-7.924236	-2.7545333
971	-17.833786	22.55955	2.8371627	7.494876	10.560932	-5.7725253	-5.165192	-6.128019	5.5017643	-0.48158845
972	-13.743237	-7.4133263	-7.5428524	10.960222	5.049277	-1.7367518	-15.353565	-7.7116528	-9.126781	-0.49659637
973	-18.264357	-9.119576	-17.556818	5.6464186	5.2204866	-7.296595	-29.5223	-7.9069295	-17.11925	6.1551714
975	-11.198426	-0.35756788	1.5976859	-9.44567	-20.786163	10.8312025	-0.43774036	3.3007958	-3.3647327	2.6166606
976	4.281285	-14.499378	21.793306	-1.0863993	1.9685805	-15.490777	3.4627352	0.36491182	2.5145814	0.19766396
977	-11.864281	-6.7267704	-7.032628	-3.4089541	-7.772032	6.1913867	0.68174875	23.462297	3.3353393	12.010388
978	-6.803879	3.8469124	11.067013	-1.5595903	-18.807333	12.063316	9.415166	0.22327584	-19.323208	9.367613
979	-1.4940612	-10.83999	-0.5515657	2.7619052	12.443841	8.166908	6.7052355	-9.875751	13.871647	8.355358
980	-29.314701	-10.401309	-12.490772	-14.001487	-18.915737	-6.2900777	5.033868	13.650909	-2.4384546	-12.583125
981	0.1631817	-2.361256	5.1407814	-5.5014677	-21.95174	16.578016	-5.108007	-1.6172979	-3.338867	-0.47598243
982	2.0615275	-14.922579	4.1285152	0.49741626	9.726676	0.8494967	5.247166	5.451995	-6.6240506	-4.195673
983	8.47675	-8.23265	0.78035104	2.4855435	15.458863	5.3571506	5.4410744	-1.6681844	6.3135657	-3.8484728
984	-25.465633	13.559026	-1.7509868	-12.888506	-12.327584	-4.2552104	7.8379407	11.408841	-0.3858973	9.151691
985	-1.2359716	-11.569085	11.75969	-0.2448138	9.012266	-4.674363	-7.377027	7.5551853	-6.023495	-10.175899
986	-7.2105002	9.539577	-0.29799157	-4.427187	-16.69368	12.752553	3.9749184	-4.3129396	-11.622071	3.5812292
987	10.592283	-6.9336066	-1.2882048	8.059121	8.182042	14.209906	-20.538778	45.786648	7.886365	26.21638
988	-10.2040415	-9.982709	-14.192037	2.4970455	-9.238482	-4.808739	-0.5157453	-0.049870946	4.7794223	-2.5202236
989	15.534171	-12.350496	10.453534	9.233356	8.000664	9.951402	-1.2680649	16.61112	3.922629	-15.548672
990	-15.832886	-9.209609	-1.5007418	2.0692375	8.1335945	6.1136527	15.160757	-10.816125	3.7084534	4.9928885
991	4.146941	-4.9082556	3.161811	6.414799	9.337241	5.2075014	8.250124	1.6942954	-4.4475207	-2.1411066
994	28.874584	2.1874385	-13.051569	-14.477108	10.648971	3.0227156	-4.1527658	5.411131	-2.308941	-2.4015543
995	-22.026817	13.681891	-2.7514343	-5.045669	-7.8400965	-4.203412	7.002675	2.5524995	2.0428035	6.1692214
996	-4.8652225	-11.968869	-5.2007585	5.893467	8.527045	11.061872	4.231766	-6.943517	0.66649014	0.1602166
997	-20.94879	-9.5706	-22.115507	-5.8040423	-12.2466755	-4.2298355	-2.0435264	3.1074135	-0.80991167	-5.152722
998	-5.9542236	-4.611556	7.6135225	-2.3555577	5.869065	3.6121156	3.9454443	-6.8634458	-1.3254099	3.413402
999	5.3318434	-11.069774	-1.6735172	0.6214621	8.605762	10.002778	5.076131	5.6142335	-0.45899746	1.473026
1000	9.944171	-9.72573	-4.6200156	14.612479	8.012761	7.856543	-10.138979	15.093272	-5.7029247	-8.331153
1001	-6.2443876	-3.2090876	-10.053596	5.6526575	13.818448	5.7285247	4.049724	-6.3013663	-0.8191797	10.657433
1002	21.689913	-5.625988	1.5367843	-23.556631	3.1493647	-11.251998	-2.0612783	-1.837177	11.111322	-8.44161
1003	13.259349	1.8978646	4.408843	8.703376	-21.259895	15.164713	-8.239234	-8.748485	-8.694527	-9.266071
1004	25.031849	8.122517	8.329721	14.733582	-29.001232	5.0208316	-0.19573736	-9.51647	4.3761435	3.6646283
1007	-6.369578	-8.757468	-5.2207203	4.4191804	8.137784	3.93244	5.9678254	-4.5919595	-4.533779	2.8630657
1008	-12.763954	-7.7619705	-9.346334	-9.417624	-14.58297	0.22271247	10.886754	8.527182	-11.099813	-3.5164177
1009	9.953072	-14.796483	38.982635	-3.1278775	-10.450255	-3.0555801	-9.183453	-7.446709	2.0346467	-5.305144
1010	-5.219634	-4.7205863	-8.301552	2.631392	15.8866825	11.43286	16.870926	-14.901422	4.625648	5.68407
1011	-2.127249	-9.967174	-3.5276446	1.8176836	6.4063945	3.5324624	2.9578767	-3.0689974	9.894968	-6.1848755
1012	25.358284	6.747475	4.0108147	16.105383	-24.65355	4.137152	-1.6664922	-2.1376214	2.7277007	-5.8271275
1013	1.8905224	-7.1213565	8.458369	8.452772	3.127767	2.4013944	4.2235737	-0.7483897	-5.9955807	1.1136682
1014	-22.248672	-13.157796	-12.91574	-4.6110473	-7.183944	-2.9183302	-5.2468657	-2.493955	4.088929	-6.757007
1015	13.689339	2.2767537	0.7253619	24.032494	-17.047222	-12.856558	9.458026	-2.0718114	-10.393019	7.914843
1016	-5.3828826	-3.2035127	4.7967916	4.7365704	3.2250772	-1.9708595	0.041547433	-3.0452769	-8.095012	2.5526457
1017	-3.744906	-5.4902024	6.231469	3.6710408	13.917899	-2.660906	6.3901772	7.621033	-8.183095	-6.472012
1018	-11.037512	-7.580224	3.3977947	1.7383325	8.090271	-4.5651045	1.4843111	-0.7375262	-5.642992	1.3036883
1019	1.8003589	-9.199637	-3.0645063	7.215457	7.713824	7.9907293	-21.001467	30.215584	4.0729823	19.992235
1021	-6.3529205	-11.412329	0.16432114	3.7270765	10.789871	7.704937	13.116791	-3.0736134	7.112883	11.431796
1022	1.2288457	-7.3703775	3.683708	4.319039	5.346297	1.2060016	3.8253782	2.118694	-3.2196553	0.41309017
1023	-4.3197126	-21.388193	35.371567	-4.760965	-1.5801955	-29.069956	-5.9772854	5.075914	-0.014737291	2.135334
1024	-1.6618402	-12.869488	5.670062	-3.573222	6.782991	10.490653	7.460884	6.913446	2.1178095	-13.012025
1025	-5.576057	-6.66546	-4.555643	5.2546096	4.780053	-0.4276891	2.3051918	-3.8508463	0.837457	-10.968661
1026	-2.613421	-7.571969	-1.7700236	1.9964551	13.389107	14.465151	6.3329163	-10.161882	2.970878	-0.23033115
1029	-20.797752	-4.68983	-13.045379	-2.627834	-7.719813	-3.0963616	3.468253	-3.8220155	-5.318936	4.922641
1030	-4.7718434	-22.2073	34.78767	-4.379649	-1.6104807	-28.99509	-5.4562864	6.1513686	-0.8014056	4.2387104
1031	-27.691772	-10.318423	-18.158009	-9.448025	-12.591048	-1.6046733	-0.78595805	-1.6043118	7.4347057	-1.9441668
1032	6.0074105	-7.13261	1.7558653	6.9125957	8.574822	7.6555376	-1.0575926	7.9390883	1.0717728	-8.907661
1033	-8.977659	-4.330575	-7.2164893	3.7595992	3.896462	0.07048465	2.2501874	-7.6321154	4.509662	6.8687744
1034	-12.780384	-10.564785	-14.997299	1.5809444	-3.4363701	-2.59672	2.1355565	-4.9492445	-1.4095831	-8.741258
1035	-0.3672673	-11.038282	6.8228073	3.8194737	11.098063	0.7331823	-2.4738503	2.9002898	-4.288091	-11.738618
1036	-6.3125005	-12.797937	1.7007469	6.9513845	5.375512	5.0464373	6.1352696	3.732111	10.530385	-6.850262
1037	41.32758	9.820355	-18.218054	-3.7249792	-10.070638	-15.6161585	-2.5310864	-3.003938	1.7402793	3.278557
1039	-3.4811902	-5.818099	-4.041955	9.74841	10.932752	3.8924267	2.44727	1.5330709	0.6693547	0.75468695
1041	-7.9496875	-12.668671	-0.90188533	4.555606	10.948736	11.37532	9.851291	-6.342412	5.302455	3.0843744
1042	-4.665674	-7.1753645	-0.6692131	2.0147262	8.061272	7.1455965	3.9132574	-3.2626092	-5.286168	-2.0137334
1043	-4.2947774	-13.094026	-3.1838455	-1.4401937	-4.767315	-1.8738832	-3.6409996	2.2868407	6.0428376	-12.005246
1044	4.2330093	3.4105344	13.231138	4.5536246	1.9562173	7.239408	5.9841523	-0.12357636	-39.30035	13.874675
1046	-14.917314	-7.7248096	-12.996585	8.804409	-1.1214395	-6.802367	-20.299137	-8.853555	-12.950626	-0.41379604
1047	0.011297421	-5.1308656	-4.5477457	3.2239635	3.175552	3.5243998	7.591954	-1.392906	-6.1912465	2.7142348
1048	-6.932831	-15.511208	-0.960084	-3.493375	-1.7834477	-1.6927428	-5.4118795	9.99015	11.446759	-19.591427
1049	6.178358	-10.256626	-2.308136	4.340488	6.5635633	11.537496	-11.587484	21.15529	4.3412533	15.447084
1050	-5.909023	-5.163054	-4.21429	9.966678	3.2889018	5.8017526	-1.0088019	-5.7396126	2.0175614	-6.0852065
1051	12.276456	-0.4258756	-7.603858	17.409824	-4.943959	-5.9755225	9.114619	-0.50826144	-3.0578692	-7.06882
1052	2.3812678	31.195185	-0.6696236	11.34927	3.4174643	-3.5890322	-5.237971	-3.359647	1.4677486	-8.527407
1053	-6.4470987	-9.629398	-7.197968	7.4970636	14.162022	9.163789	6.1530504	-10.742753	0.73637223	8.867957
1054	13.554057	-9.398899	6.4729633	6.781237	6.6831093	7.16586	-2.66743	13.816152	-7.9040165	-19.497675
1055	-2.6454258	-11.99689	1.114165	7.128011	8.3982725	-4.0572786	11.353451	-1.1561592	-8.680254	1.3641446
1056	0.5256227	-17.589035	0.47860682	1.1413654	3.058277	-3.3389032	7.77333	-2.3590631	-2.7492714	-7.456084
1057	-16.59651	-13.356154	-11.107463	0.21453537	-4.215185	-3.1356497	-2.672085	-3.5742443	-0.14947975	-6.0344462
1058	6.058376	-7.853855	5.6488132	7.3260665	9.799529	7.6867666	-1.7106869	12.552752	-2.15268	-5.3479342
1059	3.7510517	-7.669822	5.4996505	7.3717246	4.1969886	-0.7720559	6.8584623	-4.3241706	-3.879978	-2.9950979
1060	-24.227669	-3.63522	-13.070521	-11.149291	-9.083624	-0.06108353	9.740056	8.444841	-12.538633	-0.7855546
1061	-24.532047	-8.108653	-19.046505	-10.362495	-14.935257	-0.7509769	2.2752216	6.1516113	-8.121451	-0.42481604
1062	-22.360416	-12.456336	-6.663956	-7.9364405	-12.7712145	-3.1277926	-1.2082272	11.569515	3.055066	-6.7878203
1063	1.4635185	-10.277351	-1.6173983	7.279532	12.017829	8.280045	4.3205657	2.4113796	3.8907769	-3.0338883
1064	-2.1997905	-8.696822	-2.3690538	8.746385	4.399675	-1.7098986	5.9903092	-1.2679104	-7.0264196	-1.3999898
1065	2.208765	-5.6984534	1.1003618	5.293778	2.0060034	-0.01757843	3.05684	2.7100885	2.5925374	2.399938
1066	4.4203606	-12.808064	-3.4033227	8.638277	12.704289	5.1474576	-4.095994	8.366374	-1.9954147	-8.086626
1067	17.156235	-5.92451	1.042472	-2.1787665	10.050247	5.0914526	1.9149605	12.356849	-9.3558855	-6.95747
1068	6.870472	-5.099941	6.0428553	7.2248755	8.945712	9.44112	0.63895816	6.875287	-2.5983207	-7.7875156
1069	26.313807	-2.5364978	-7.7766805	-15.094708	9.2704315	6.8205094	-4.310911	3.213988	-8.372432	0.16574316
1070	-9.49905	-7.9852824	-13.390126	1.8231999	7.515337	3.3909867	2.1016629	-1.5275565	-2.9911551	12.621977
1071	11.61845	6.3533015	-1.7096089	27.481655	-13.0044365	-4.347975	11.679768	-2.742678	-12.370436	0.71628255
1072	-5.598561	-7.564779	-3.6299553	0.18921097	9.160658	7.22313	9.15141	-9.335871	13.985523	11.359938
1073	5.087594	-23.062449	43.678528	-8.903704	-0.53989315	-30.99688	1.3410416	3.3016043	-0.6434342	8.249979
1074	0.60444725	-7.8428364	-2.3884046	1.5602306	13.323019	8.305946	10.513097	-11.266991	5.8996353	5.789167
1075	2.1200583	-11.394191	-2.0455384	7.7327476	12.0426235	2.667482	8.829186	9.723816	-2.462154	-3.1749637
1077	49.00232	4.054608	-18.525263	-39.581573	11.695504	-1.4280894	-5.068039	-3.4177954	0.9277578	-1.2680447
1078	-5.579459	-4.8611197	-8.469951	2.3035033	14.718201	10.482836	16.42991	-12.789026	1.3730637	8.144567
1079	-9.095575	-2.00187	-13.967988	-14.3216505	-14.679876	0.58099085	15.35025	7.428897	-4.6033583	15.211554
1080	41.22226	6.0815773	-18.098686	3.2096798	-8.535006	-15.539617	0.6380705	1.4443221	6.279505	7.879135
1081	1.4153823	-9.06867	1.314845	6.0305634	5.882579	1.8556862	3.1644204	-0.9566407	2.8778973	2.2741048
1082	-28.07151	27.219477	0.4522316	-14.351335	-2.8889613	-0.28812778	15.505997	9.987277	-11.85984	-10.288874
1083	9.3291	-7.7443566	8.146272	3.8173952	6.368004	9.298374	3.0410976	6.1286807	-7.004776	-13.4094
1084	-21.549105	-12.202763	-12.7672415	-5.107112	-6.852562	-3.023722	-5.2624235	-3.2722704	5.6736917	-8.861087
1085	19.69861	8.513997	-3.9288208	27.905264	-11.38282	-8.349563	8.41107	-2.2792275	-13.643142	6.053655
1086	-7.7911735	-1.1985574	-6.2195506	11.424118	9.567465	1.364931	-20.620285	2.6834142	-1.6580791	-6.56593
1087	-13.951358	-6.6249866	-8.536877	5.136808	0.89203674	1.2984357	-15.544556	-2.0300953	-6.2537217	0.07474205
1088	13.966184	3.8109074	0.6656095	23.68927	-17.075314	-13.311621	9.325055	-2.6822157	-9.47978	5.1702085
1089	-21.137224	22.29066	-3.6536944	-0.17475016	11.268387	-0.14888354	-4.7956924	-9.94672	4.755429	-0.8111015
1090	-1.5141116	-9.786029	-8.88148	6.813561	7.047593	1.5278587	-5.3168445	-0.836017	-1.1573014	2.6576035
1093	-13.773638	-10.520839	0.8817065	-6.140687	-5.2605457	-3.4158292	-0.2610319	-3.8129513	3.8742225	-3.8888662
1094	-23.16775	18.95775	-6.948212	-0.011068571	3.075526	-0.85908705	-9.278518	-3.419873	12.107336	-7.251429
1095	-1.3004858	-7.4258013	-2.650617	5.015979	5.066453	4.09661	5.596363	-7.79147	0.5406879	4.225138
1096	-11.462058	18.660389	2.789977	3.3107588	10.068888	2.2566597	-5.8402014	-4.411067	4.040218	2.6761386
1097	-8.396438	-8.830585	-6.793021	4.741162	9.7183695	5.543249	3.6222253	-7.0100784	3.2854404	-2.811651
1098	13.658828	-10.386795	24.48853	-2.2049677	-10.12355	18.676695	-4.0293393	-1.7164227	15.309471	-10.175757
1099	-9.808365	-13.021089	-11.151197	2.7168486	3.5905037	-7.2320967	-23.991186	4.4865413	-10.401532	-2.8773322
1100	4.373064	4.393567	13.903564	4.53082	2.3451686	6.990783	5.289923	-0.54746526	-38.812057	11.732097
1101	7.354294	-8.932721	-0.2944044	8.512455	5.947459	8.495542	-5.0040627	8.807829	-0.4889263	-10.263093
1102	-4.6201506	-20.919868	26.177383	-8.098002	0.95721537	-24.317709	-5.250772	8.461246	-1.507376	-3.711174
1103	-29.607533	27.162426	-0.5274888	-9.492443	2.4369767	-5.558057	3.170777	5.4953814	15.989176	10.96195
1104	-14.095578	-12.411541	-15.966063	2.2244406	5.1414523	-2.3214407	-8.790635	-6.5316324	-6.431726	3.7690773
1105	4.545325	-11.154613	4.5874867	1.8909982	6.197909	4.184416	3.7982757	8.319888	-2.236063	-11.915678
1106	15.2315	-5.937816	20.334452	10.25431	-12.085591	18.651018	-3.3729994	8.808694	1.742841	-7.612498
1107	2.412729	-24.105818	48.46975	-7.22709	-1.2915387	-32.996964	1.3500838	2.3649194	0.36086747	6.78681
1108	-15.265481	-5.3675623	-9.380224	-0.001638892	-1.8425713	-2.9297369	-0.8040385	1.1774131	3.6721845	-5.7436996
1109	6.071426	-5.779619	10.921199	4.4174514	1.5689346	7.0810413	3.019092	4.6261706	1.1739029	-0.33959717
1110	-15.963909	-7.71971	-12.36604	-8.989691	-8.573206	-5.077767	-1.3792709	0.92972946	6.766491	-3.5251
1111	-11.725051	-7.6510377	-4.778728	2.005265	-4.840263	-5.519612	2.8522167	-8.667141	9.86496	-6.441
1112	8.316368	-6.870812	3.2612576	6.537026	8.458277	5.5066566	-0.6591618	12.93606	-6.2214055	-5.93764
1113	-5.257008	-6.0612154	-1.0024717	0.47673017	-2.4260962	0.9203707	-4.437297	5.96511	4.006329	6.0139923
1114	-15.270059	-17.470627	0.27850208	-1.3218212	-6.8847055	-9.23117	-2.7659187	-0.23658305	7.3372893	-11.632254
1115	14.3287525	0.6028147	-10.895563	25.040663	-6.3562346	-7.870218	9.069886	5.761039	0.14804864	-0.6001889
1116	6.8296723	1.493936	-2.2571979	7.1100826	5.138876	-0.994998	-0.8880243	0.78210634	-4.7622323	0.0912981
1118	-7.2609053	-5.934988	-3.926046	-11.771291	-16.818161	2.292555	15.311817	1.243918	-0.9342637	2.8501248
1119	-2.920793	-3.1590233	-3.583033	4.2930303	11.324655	8.869084	8.76869	-6.4220037	5.326568	-4.0286775
1120	-11.929514	17.529402	8.532116	1.2566441	6.745505	-2.1268141	-6.031834	-3.380685	1.2153959	-3.0621095
1121	-4.666713	-7.441792	-6.619843	3.3304534	5.5406094	11.807277	13.199766	-12.807111	6.940421	8.113352
1122	2.788638	2.1446059	1.6463851	7.0730257	5.3209553	8.86981	-7.8201313	8.121248	-9.633001	4.3965616
1123	-17.655575	24.512585	-3.2100627	-4.1112857	5.3140035	-0.39722285	-2.2819178	2.670764	1.2381958	-5.8004413
1124	8.629442	-4.261998	-6.5510607	6.7006817	3.4989872	10.913857	-3.436567	4.885714	0.18816802	0.43135226
1125	-7.1704493	-9.247712	-8.508208	8.32154	8.572681	2.8848698	-0.89508873	-6.5981183	-1.5551038	2.6492186
1126	-2.3428302	-10.303119	-2.978699	4.73857	3.9949782	-0.9139987	-5.030993	-1.2153924	1.2473564	-1.3220294
1127	-17.492258	-4.6066246	-7.9825296	-4.1397834	-13.699728	1.3675201	18.283379	8.312824	-10.935667	-0.49842036
1129	-5.142089	-5.006574	0.11657463	3.3526545	-5.421549	3.1060429	-10.517447	5.7533145	5.6638207	-1.2013441
1130	-10.786475	-10.608076	-6.6189847	3.065409	8.6937475	8.219801	7.024682	-12.288559	-1.8986578	3.9907346
1131	24.290041	10.041198	-15.375787	32.79995	-17.03273	-16.576477	6.7007422	3.3655977	5.917226	-0.2224282
1132	48.652767	4.169414	-18.169357	-38.9472	11.79459	-1.4754514	-4.654136	-3.750611	1.4895707	-1.122167
1133	-11.2104645	-6.470569	2.4496338	2.581848	11.19132	-1.9642202	9.720952	-3.170457	0.32489714	13.587646
1134	-3.2031333	-12.899737	-3.2515655	7.215633	5.301075	11.165283	10.4080515	-11.444514	3.8281019	4.5598826
1135	-20.6924	-14.314124	-12.376154	-3.3264585	-6.603257	-5.90466	0.55818474	1.205812	4.9349937	-3.2251184
1136	-4.7897286	-10.868554	-3.4881747	6.2673693	10.589265	3.9012072	4.248931	-8.386422	3.9017954	7.997673
1137	-4.293113	-4.8258214	-2.559095	4.819994	2.7285328	-2.6435232	2.5146623	-3.82712	4.561794	4.2951846
1138	-18.106028	-10.468082	-20.111362	-5.166896	-8.192285	-2.8129385	-2.344198	3.8370628	6.0015597	4.450385
1139	-4.612084	-10.894262	-3.6325328	1.0680459	8.436154	3.5298164	8.608908	-5.597905	6.997054	7.7068386
1140	-3.2724197	-11.050179	-5.8801217	4.194346	2.2140877	2.104342	-2.3840978	4.7712507	12.821707	-10.050751
1141	-3.0641515	-9.01768	1.9125466	5.16214	5.1603327	-5.738781	4.127086	-5.955672	-6.6310806	3.7174356
1142	0.3395302	-14.554237	27.611795	-2.3937674	4.6950545	-8.969177	7.016389	-0.96596706	-1.4299738	5.1898074
1143	-6.151565	-7.764878	-2.4076083	4.274124	10.781893	7.4981894	4.664649	-6.849594	0.30507165	7.030216
