apple_id,PLANTID,ploidy,usda_ploidy,het,release_year,acidity_17_harv,brix_17_harv,brix_acid_17_harv,weight_avg_17_harv,firmness_avg_17_harv,percent_firmness_avg_17,tpc,flowering_jul_16_harv,time_ripen_2017,date_jul_17_harv
570,Bowden Seedling,2x,NA,0.3651396838633865,NA,6.1170152723719298,11.808558504036,1.85155635116691,110.30006057415,7.7222453280582997,-28.759925389257202,4.2737553420337901,153.218292062421,121.928223388723,275.14815862619503
40,Braeburn,2x,NA,0.32519616390584133,1952,6.1271270539676799,9.9402063030809504,1.7233943087874,94.785227994520895,12.909143042157799,-9.1636062773076699,4.1827410092299697,155.40947666985301,119.29673623738201,274.83420288787698
562,Bramley,3x,3x,0.4753421022705735,1876,NA,NA,NA,NA,NA,NA,NA,152.342496239572,NA,NA
428,Brazil,2x,NA,0.36232515825783707,NA,NA,11.808065336750101,NA,196.74760046409801,8.4528725412485297,-44.570322371051098,4.9796620397238103,153.96806244775399,117.74036294376,271.66952835301697
486,Brettacher,3x,3x,0.4634680262309996,NA,NA,NA,NA,NA,NA,NA,3.5666538696838801,153.99347012407,NA,NA
24,Britegold,2x,NA,0.3476839391986657,1980,1.9260874924472999,11.3193494197159,5.3847150832956903,167.776181035989,9.0374256135307007,-50.8753909592008,2.60328099390266,151.91508766560099,112.49492963656699,264.48943500266
452,Britemac,2x,NA,0.3342651908570562,1964,6.5848128708434404,11.897395336738199,1.78562262783085,166.86713016314499,7.5360518747379803,-51.422839693134598,NA,153.30879151905501,101.29916645109,254.16458760192299
441,Brown's Apple,2x,2x,0.34643303892953264,NA,NA,NA,NA,NA,NA,NA,5.7319146777977599,155.554683473643,NA,NA
246,Buckeye Gala,2x,NA,0.35410901785375837,NA,4.3870118832905103,12.4009825160561,2.77348221094995,149.927703969021,9.7307676629024797,-25.874296356917501,4.0266543945118602,154.33604929140901,107.043792873542,260.926506855208
397,Bushy Grove,2x,NA,0.3902619309351427,1926,9.7445740918842905,11.350662381283801,1.2163308260629999,303.41180171458899,6.1318025201565796,-49.880969096807704,NA,151.966153913688,94.657282719116594,246.66470722011999
373,C.P. Close,2x,NA,0.34033963837610404,1938,5.5891690282237603,10.2998707691464,1.8194712673296001,141.86484693189001,4.7895529930934497,-49.269796085277498,NA,152.15243104120799,72.769199297703096,224.937532692529
531,C'Huero Biz Bras,2x,3x,0.2846745763996816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
455,Caillouett,3x,3x,0.47952124635154086,NA,NA,NA,NA,NA,NA,NA,10.262575147645601,152.06901216812699,NA,NA
